ImageID;Mapstruct;PZnaam;TxtImageName;Postzegel_id;Jaar;Uitgiftedatum;Naam;Omschrijving;Kleur;Soort;Tanding;Opdrukwaarde ;BEF;Euro;Nummercode;Postfris met gom;Postfris zonder gom;Gestempeld met gom;Gestempeld zonder gom;Speciaal;Waarde postfris;Waarde gestempeld;Reeks
3836;;;;C3828;2008;26/09/2008;Belgische fotografie. Belangrijke Belgische fotografen.;Harry Gruyaert;;Postzegel;11 1/2;0,80;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2;1,6;
3837;;;;C3829;2008;26/09/2008;Belgische fotografie. Belangrijke Belgische fotografen.;Stephan Vanfleteren;;Postzegel;11 1/2;0,80;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2;1,6;
3686;g:\PZ\PostBelg\;;;C3678;2007;1/09/2007;Belgische film. 100ste verjaardag van de geboorte van Henri Strock.;"Henri Storck - ""Misère au Borinage""";;Postzegel;11 1/2;0,52;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,25;1;
3687;g:\PZ\PostBelg\;;;C3679;2007;1/09/2007;Belgische film. 100ste verjaardag van de geboorte van Henri Strock.;"Jean-Pierre & Luc Dardenne - ""Le fils""";;Postzegel;11 1/2;0,52;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,25;1;
3688;g:\PZ\PostBelg\;;;C3680;2007;1/09/2007;Belgische film. 100ste verjaardag van de geboorte van Henri Strock.;"André Delvaux - ""De man die zijn haar kort liet knippen""";;Postzegel;11 1/2;0,52;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,25;1;
3689;g:\PZ\PostBelg\;;;C3681;2007;1/09/2007;Belgische film. 100ste verjaardag van de geboorte van Henri Strock.;"Harry Kümel - ""Malpertuis""";;Postzegel;11 1/2;0,52;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,25;1;
3690;g:\PZ\PostBelg\;;;C3682;2007;1/09/2007;Belgische film. 100ste verjaardag van de geboorte van Henri Strock.;"Marion Hänsel - ""Dust""";;Postzegel;11 1/2;0,52;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,25;1;
4055;;;g:\PostBelg2010\C4048.jpg;C4048;2010;1/07/2010;Belgisch voorzitterschap van de raad van de Europese Unie;1e Belgisch voorzitterschap EU;;Postzegel;11 1/2;E1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,8;0,6;
1648;;;g:\PostBelg1972\C1640.jpg;C1640;1972;16/09/1972;Belgisch grondstation voor telecommunicatiesatellieten te Lessive;;;;11 1/2;3,50;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,3;0,25;
3856;g:\PZ\PostBelg\;;;C3848;2008;18/10/2008;"België - Cogo 1908-2008. Heruitgave van de postzegel met de olifant van het type ""Mols"" uit 1909";Zegel op zegel;;Postzegel;11 1/2;B1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;0,6;
3380;;;;BL120 (C3368/72);2005;19/03/2005;Belgica 2006. Transport. Wereldkampioenschap jeugdfilatelie van 16 tot 20 november 2006;Belgica 2006 - transport - 5 postzegels;;Postzegelvel - Varia;11 1/2;5,00;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;12,5;12,5;
3376;;;;C3368;2005;19/03/2005;Belgica 2006. Transport. Wereldkampioenschap jeugdfilatelie van 16 tot 20 november 2006;Ruimtevaart;;Postzegel;11 1/2;0,44;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2,5;2,5;
3377;;;;C3369;2005;19/03/2005;Belgica 2006. Transport. Wereldkampioenschap jeugdfilatelie van 16 tot 20 november 2006;Vliegtuig;;Postzegel;11 1/2;0,44;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2,5;2,5;
3378;;;;C3370;2005;19/03/2005;Belgica 2006. Transport. Wereldkampioenschap jeugdfilatelie van 16 tot 20 november 2006;Trein;;Postzegel;11 1/2;0,44;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2,5;2,5;
3379;;;;C3371;2005;19/03/2005;Belgica 2006. Transport. Wereldkampioenschap jeugdfilatelie van 16 tot 20 november 2006;Auto;;Postzegel;11 1/2;0,44;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2,5;2,5;
3379;;;;C3372;2005;19/03/2005;Belgica 2006. Transport. Wereldkampioenschap jeugdfilatelie van 16 tot 20 november 2006;Boot;;Postzegel;11 1/2;0,44;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2,5;2,5;
3732;g:\PZ\PostBelg\;;;C3724;2007;10/11/2007;Belgian International Sport Champions. Biljart II. Belgische wereldkampioenen van voor de 2de Wereldoorlog;Piet J. Van Duppen;;Postzegel;11 1/2;B1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
3733;g:\PZ\PostBelg\;;;C3725;2007;10/11/2007;Belgian International Sport Champions. Biljart II. Belgische wereldkampioenen van voor de 2de Wereldoorlog;Albert Collette;;Postzegel;11 1/2;B1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
3734;g:\PZ\PostBelg\;;;C3726;2007;10/11/2007;Belgian International Sport Champions. Biljart II. Belgische wereldkampioenen van voor de 2de Wereldoorlog;Gustaaf Van Belle;;Postzegel;11 1/2;B1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
3735;g:\PZ\PostBelg\;;;C3727;2007;10/11/2007;Belgian International Sport Champions. Biljart II. Belgische wereldkampioenen van voor de 2de Wereldoorlog;Piet Sels;;Postzegel;11 1/2;B1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
3736;g:\PZ\PostBelg\;;;C3728;2007;10/11/2007;Belgian International Sport Champions. Biljart II. Belgische wereldkampioenen van voor de 2de Wereldoorlog;Gaston Den Doncker;;Postzegel;11 1/2;B1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
3737;g:\PZ\PostBelg\;;;C3729;2007;10/11/2007;Belgian International Sport Champions. Biljart II. Belgische wereldkampioenen van voor de 2de Wereldoorlog;Théo Moons;;Postzegel;11 1/2;B1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
3738;g:\PZ\PostBelg\;;;C3730;2007;10/11/2007;Belgian International Sport Champions. Biljart II. Belgische wereldkampioenen van voor de 2de Wereldoorlog;René Gabriels;;Postzegel;11 1/2;B1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
3739;g:\PZ\PostBelg\;;;C3731;2007;10/11/2007;Belgian International Sport Champions. Biljart II. Belgische wereldkampioenen van voor de 2de Wereldoorlog;Victor Luypaerts;;Postzegel;11 1/2;B1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
3740;g:\PZ\PostBelg\;;;C3732;2007;10/11/2007;Belgian International Sport Champions. Biljart II. Belgische wereldkampioenen van voor de 2de Wereldoorlog;René Vingerhoedt;;Postzegel;11 1/2;B1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
1582;;;g:\PostBelg1971\C1574.jpg;C1574;1971;7/12/1971;Beeltenis van Z.M. Koning Boudewijn;Gewijzigd type van zegel nr 924. Witte achtergrond, groter waardecijfer;;Postzegel;11 1/2;2,50;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,2;0,15;
1583;;;g:\PostBelg1971\C1575.jpg;C1575;1971;7/12/1971;Beeltenis van Z.M. Koning Boudewijn;Gewijzigd type van zegel nr 924. Witte achtergrond, groter waardecijfer;;Postzegel;11 1/2;7,00;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,4;0,2;
1589;;;g:\PostBelg1971\C1581.jpg;C1581;1971;24/05/1971;Beeltenis van Z.M. Koning Boudewijn; (type nr 1543, zonder jaartallen 1930-1970) type Elström;groen;Postzegel;11 1/2;1,75;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,25;0,15;
1590;;;g:\PostBelg1971\C1582.jpg;C1582;1971;24/05/1971;Beeltenis van Z.M. Koning Boudewijn; (type nr 1543, zonder jaartallen 1930-1970) type Elström;vermiljoen;Postzegel;11 1/2;7,00;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,55;0,15;
1591;;;g:\PostBelg1971\C1583.jpg;C1583;1971;24/05/1971;Beeltenis van Z.M. Koning Boudewijn; (type nr 1543, zonder jaartallen 1930-1970) type Elström;olijfbruin;Postzegel;11 1/2;9,00;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,8;0,15;
1592;;;g:\PostBelg1971\C1584.jpg;C1584;1971;24/05/1971;Beeltenis van Z.M. Koning Boudewijn; (type nr 1543, zonder jaartallen 1930-1970) type Elström;lilaroze;Postzegel;11 1/2;10,00;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,8;0,15;
1593;;;g:\PostBelg1971\C1585.jpg;C1585;1971;24/05/1971;Beeltenis van Z.M. Koning Boudewijn; (type nr 1543, zonder jaartallen 1930-1970) type Elström;violet;Postzegel;11 1/2;15,00;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1;0,15;
1594;;;g:\PostBelg1971\C1586.jpg;C1586;1971;24/05/1971;Beeltenis van Z.M. Koning Boudewijn; (type nr 1543, zonder jaartallen 1930-1970) type Elström;grijsblauw;Postzegel;11 1/2;18,00;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;0,15;
1595;;;g:\PostBelg1971\C1587.jpg;C1587;1971;24/05/1971;Beeltenis van Z.M. Koning Boudewijn; (type nr 1543, zonder jaartallen 1930-1970) type Elström;violetblauw;Postzegel;11 1/2;20,00;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,3;0,15;
1650;;;g:\PostBelg1972\C1642.jpg;C1642;1972;23/10/1972;Beeltenis van Z.M. Koning Boudewijn;Type Elström (nr 1581);olijfgroen;Postzegel;11 1/2;2,25;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,25;0,15;
1651;;;g:\PostBelg1972\C1643.jpg;C1643;1972;23/10/1972;Beeltenis van Z.M. Koning Boudewijn;Type Elström (nr 1581);blauwgroen;Postzegel;11 1/2;4,00;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,35;0,15;
1652;;;g:\PostBelg1972\C1644.jpg;C1644;1972;23/10/1972;Beeltenis van Z.M. Koning Boudewijn;Type Elström (nr 1581);bruin;Postzegel;11 1/2;4,50;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,4;0,15;
1653;;;g:\PostBelg1972\C1645.jpg;C1645;1972;23/10/1972;Beeltenis van Z.M. Koning Boudewijn;Type Elström (nr 1581);violet;Postzegel;11 1/2;5,00;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,4;0,15;
1654;;;g:\PostBelg1972\C1646.jpg;C1646;1972;23/10/1972;Beeltenis van Z.M. Koning Boudewijn;Type Elström (nr 1581);rood;Postzegel;11 1/2;6,00;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,5;0,15;
1655;;;g:\PostBelg1972\C1647.jpg;C1647;1972;23/10/1972;Beeltenis van Z.M. Koning Boudewijn;Type Elström (nr 1581);grijs;Postzegel;11 1/2;8,00;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,6;0,15;
1656;;;g:\PostBelg1972\C1648.jpg;C1648;1972;23/10/1972;Beeltenis van Z.M. Koning Boudewijn;Type Elström (nr 1581);blauwgroen;Postzegel;11 1/2;12,00;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,85;0,15;
1657;;;g:\PostBelg1972\C1649.jpg;C1649;1972;23/10/1972;Beeltenis van Z.M. Koning Boudewijn;Type Elström (nr 1581);oranje;Postzegel;11 1/2;30,00;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,85;0,15;
1659;;;g:\PostBelg1972\C1651.jpg;C1651;1972;8/11/1972;Beeltenis van Z.M. Koning Boudewijn;"Typoe van nr 1068A, zonder jaartal 1962; Grotere cijferwaarde. Rolzegel";bruin;Rolzegel;11 1/2;4,50;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0;0;
1628;;;g:\PostBelg1972\C1620.jpg;C1620;1972;25/03/1972;August Vermeylen (1872-1945);Naar een werk van Isidoor Opsomer (1878-1967);;Postzegel;11 1/2;2,50;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,25;0,25;
1601;;;g:\PostBelg1971\C1593.jpg;C1593;1971;7/08/1971;Ath;"Het reuzenechtpaar Goliathen toren van ""Saint-Julien""kerk";;Postzegel;11 1/2;2,50;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,25;0,25;
4061;;;g:\PostBelg2010\C3985_90.jpg;CBL177;2010;;Antverpia blad 6 zegels;;;Postzegelvel;;1;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;6,5;0;
3775;;;;C3767;2008;12/04/2008;Antverpia 2010. Europees Kampioenschap Filatelie in 2010 en 120ste verjaardag van de Koninklijke Landsbond de Belgische Postzegelkringen (KLBP);Verkeersknooppunt;;postzegel;11 1/2;B1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2,5;2;
3776;;;;C3768;2008;12/04/2008;Antverpia 2010. Europees Kampioenschap Filatelie in 2010 en 120ste verjaardag van de Koninklijke Landsbond de Belgische Postzegelkringen (KLBP);Toeristisch centrum;;postzegel;11 1/2;B1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2,5;2;
3777;;;;C3769;2008;12/04/2008;Antverpia 2010. Europees Kampioenschap Filatelie in 2010 en 120ste verjaardag van de Koninklijke Landsbond de Belgische Postzegelkringen (KLBP);Haven;;postzegel;11 1/2;B1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2,5;2;
3778;;;;C3770;2008;12/04/2008;Antverpia 2010. Europees Kampioenschap Filatelie in 2010 en 120ste verjaardag van de Koninklijke Landsbond de Belgische Postzegelkringen (KLBP);Mode;;postzegel;11 1/2;B1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2,5;2;
3779;;;;C3771;2008;12/04/2008;Antverpia 2010. Europees Kampioenschap Filatelie in 2010 en 120ste verjaardag van de Koninklijke Landsbond de Belgische Postzegelkringen (KLBP);Diamant;;Postzegel;11 1/2;B1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2,5;2;
3912;;;;C3904;2009;9/05/2009;Antverpia 2010. Atristiek Antwerpen.;"Shilderkunst: MUHKA + ""Vlaamse dorp"" van Luc Tuymans";;Postzegel;11 1/2;B1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2,5;2;
3913;;;;C3905;2009;9/05/2009;Antverpia 2010. Atristiek Antwerpen.;"Beeldhouwkunst: Middelheim + ""Orbino"" van Luc Deleu";;Postzegel;11 1/2;B1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2,5;2;
3914;;;;C3906;2009;9/05/2009;Antverpia 2010. Atristiek Antwerpen.;"Theater: Bourla + toneelvoorstelling van het ""Toneelhuis""";;Postzegel;11 1/2;B1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2,5;2;
3915;;;;C3907;2009;9/05/2009;Antverpia 2010. Atristiek Antwerpen.;"Film: ""De Roma"" + ""Hollywood aan de Schelde"" van Robbe de Hert";;Postzegel;11 1/2;B1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2,5;2;
3916;;;;C3908;2009;9/05/2009;Antverpia 2010. Atristiek Antwerpen.;"Literatuur: standbeeld van Wilfried Pas + manuscript van ""Kaas"" van Willem Elsschot";;Postzegel;11 1/2;B1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2,5;2;
4065;;;g:\PostBelg2010\CBL4029.jpg;CBL181;2010;;Antverpia 2010 Championship Philately - Blad;;;Postzegelvel;;3;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;5;0;
4037;;;g:\PostBelg2010\C4029.jpg;C4029;2010;15/04/2010;Antverpia 2010 - Verzameld. Syntheseblaadje;Antverpia 2010 - Verzameld. Syntheseblaadje;;Postzegel;11 1/2;B3;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;10;10;
3993;;;g:\PostBelg2010\C3985.jpg;C3985;2010;18/01/2010;Antverpia 2010  - Het hart van Antwerpen;120 jaar Koninklijke landsbond van Postzegelkringen;;Postzegel;11 1/2;B1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2;2;
3994;;;g:\PostBelg2010\C3986.jpg;C3986;2010;18/01/2010;Antverpia 2010  - Het hart van Antwerpen;Winkelcentrum;;Postzegel;11 1/2;B1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2;2;
3995;;;g:\PostBelg2010\C3987.jpg;C3987;2010;18/01/2010;Antverpia 2010  - Het hart van Antwerpen;De Zoo;;Postzegel;11 1/2;B1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2;2;
3996;;;g:\PostBelg2010\C3988.jpg;C3988;2010;18/01/2010;Antverpia 2010  - Het hart van Antwerpen;MAS - Museum aan de Stroom;;Postzegel;11 1/2;B1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2;2;
3997;;;g:\PostBelg2010\C3989.jpg;C3989;2010;18/01/2010;Antverpia 2010  - Het hart van Antwerpen;Het Rubenshuis;;Postzegel;11 1/2;B1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2;2;
3998;;;g:\PostBelg2010\C3990.jpg;C3990;2010;18/01/2010;Antverpia 2010  - Het hart van Antwerpen;Het oude centrum (stadhuis + kathedraal);;Postzegel;11 1/2;B1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2;2;
138;;;g:\PostBelg1912\C0111.jpg;C0111;1912;;Albert I;Met naam van graveerder;Rood;Postzegel;14;0,10;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2,25;0,3;
139;;;g:\PostBelg1912\C0112.jpg;C0112;1912;;Albert I;Met naam van graveerder;Olijf;Postzegel;14;0,20;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;41,25;2,25;
140;;;g:\PostBelg1912\C0113.jpg;C0113;1912;;Albert I;Met naam van graveerder;Bister;Postzegel;14;0,35;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2,25;0,75;
141;;;g:\PostBelg1912\C0114.jpg;C0114;1912;;Albert I;Met naam van graveerder;Groen;Postzegel;14;0,40;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;48;18;
142;;;g:\PostBelg1912\C0115.jpg;C0115;1912;;Albert I;Met naam van graveerder;Grijs;Postzegel;14;0,50;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2,25;0,45;
143;;;g:\PostBelg1912\C0116.jpg;C0116;1912;;Albert I;Met naam van graveerder;Oranje;Postzegel;14;1,00;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;10,5;3,3;
144;;;g:\PostBelg1912\C0117.jpg;C0117;1912;;Albert I;Met naam van graveerder;Violet;Postzegel;14;2,00;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;36;19;
145;;;g:\PostBelg1912\C0118.jpg;C0118;1912;;Albert I;Met naam van graveerder;Rood;Postzegel;14;0,10;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,5;0,15;
146;;;g:\PostBelg1912\C0119.jpg;C0119;1912;;Albert I;Met naam van graveerder;Olijf;Postzegel;14;0,20;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,9;0,3;
147;;;g:\PostBelg1912\C0120.jpg;C0120;1912;;Albert I;Met naam van graveerder;Ultramarijn;Postzegel;14;0,25;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;7,5;2,5;
148;;;g:\PostBelg1912\C0121.jpg;C0121;1912;;Albert I;Met naam van graveerder;Groen;Postzegel;14;0,40;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,75;0,45;
149;;;g:\PostBelg1912\C0122.jpg;C0122;1912;;Albert I;Met naam van graveerder;Karmijnbruin;Postzegel;14;5,00;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;217,54;33;
150;;;g:\PostBelg1912\C0123.jpg;C0123;1912;;Albert I;Zonder naam van de graveerder;Rood;Postzegel;14;0,10;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,3;0,15;
151;;;g:\PostBelg1912\C0124.jpg;C0124;1912;;Albert I;Zonder naam van de graveerder;Olijf;Postzegel;14;0,20;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2,7;1,5;
152;;;g:\PostBelg1912\C0125.jpg;C0125;1912;;Albert I;Zonder naam van de graveerder;Ultramarijn;Postzegel;14;0,25;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,75;0,3;
1578;;;g:\PostBelg1971\C1570.jpg;C1570;1971;13/02/1971;8ste eeuwfeest van de kathedraal van Doornik;O.-L.-Vrouw kathedraal van Doornik;;Postzegel;11 1/2;7,00;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,4;0,35;
1896;;;;C1888;1978;1/04/1978;850 jaar Nobertijnengemeenschap. Nobertijnerabdij Grimbergen;Abdij te Grimbergen;;Postzegel;11 1/2;4,50;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,35;0,3;
3792;;;;C3784;2008;17/05/2008;80ste verjaardag van Mickey Mouse ;Mickey Mouse;;Postzegel;11 1/2;B1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;0,6;
3795;;;;C3787;2008;7/06/2008;80ste verjaardag van H. M. Koningin Fabiola;K. Boudewijn en . Fabiola in zwart-wit;;Postzegel;11 1/2;B1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,3;1,3;
3796;;;;C3788;2008;7/06/2008;80ste verjaardag van H. M. Koningin Fabiola;Portret van K. Fabiola;;Postzegel;11 1/2;B1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,3;1,3;
3797;;;;C3789;2008;7/06/2008;80ste verjaardag van H. M. Koningin Fabiola;K. Boudewijn en K. Fabiola inkleur;;Postzegel;11 1/2;B1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,3;1,3;
1577;;;g:\PostBelg1971\C1569.jpg;C1569;1971;13/02/1971;75ste verjaardag van de oprichting van de Touring Club van België;Embleem van T.C.B.;;Postzegel;11 1/2;3,50;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,25;0,25;
3691;g:\PZ\PostBelg\;;;C3683;2007;1/09/2007;70ste verjaardag van H.M. Koningin Paola (°11.9.1937);Koningin Paola;;Postzegelvel;11 1/2;1,04;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2,4;2,4;
3783;;;;C3775;2008;12/04/2008;70 jaar Robbedoes;Graaf van Rommelgem;;Postzegel;11 1/2;B1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,25;1;
3784;;;;C3776;2008;12/04/2008;70 jaar Robbedoes;Kwabbernoot;;Postzegel;11 1/2;B1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,25;1;
3785;;;;C3777;2008;12/04/2008;70 jaar Robbedoes;Robbedoes en Spip;;Postzegel;11 1/2;B1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,25;1;
3786;;;;C3778;2008;12/04/2008;70 jaar Robbedoes;Jessica Ijzerlijn;;Postzegel;11 1/2;B1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,25;1;
